compound_id,canonical_smiles,pKD_global_mean,pocket_best,pocket_A_tc,pocket_A_sub,pocket_B_tc,pocket_B_sub,pocket_C_tc,pocket_C_sub,pocket_D_tc,pocket_D_sub
UNC-AH-02-071A-1,O=C(Nc1ccc(-c2csc(N3CCOCC3)n2)cc1)C1CC1,4.2232362254386775,A,0.74,true,0.2698412698412698,false,0.27586206896551724,false,0.09836065573770492,false
UNC-AH-02-071A2,O=C(C1CC1)N(C(=O)C1CC1)c1ccc(-c2csc(N3CCOCC3)n2)cc1,3.3901715175829925,A,0.5818181818181818,true,0.21212121212121213,false,0.18032786885245902,false,0.09836065573770492,false
UNC-AH-02-076,O=C(O)c1ccc(N2CCCCC2)cc1OC(F)(F)F,2.8972263854790805,D,0.25,false,0.16393442622950818,false,0.2857142857142857,true,0.4878048780487805,true
UNC-AH-02-077B,COc1ccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)c(OC)n1,2.8843513983289486,D,0.22033898305084745,false,0.20967741935483872,false,0.18333333333333332,false,0.4166666666666667,true
UNC-AH-02-077C,O=C(O)c1cccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)c1,2.485293201542438,D,0.28,false,0.1864406779661017,false,0.16,false,0.5384615384615384,true
UNC-AH-02-081,Nc1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,2.783282379916691,D,0.2916666666666667,false,0.18181818181818182,false,0.15384615384615385,false,0.5263157894736842,true
UNC-AH-02-082,O=C(O)c1ccc(-c2ccccc2C(=O)O)cc1OC(F)(F)F,2.520776663656448,D,0.3125,false,0.16666666666666666,false,0.17647058823529413,false,0.6388888888888888,true
UNC-AH-02-090A,CC(=O)Nc1cccc(-c2csc(N3CCOCC3)n2)c1,4.02023927997361,A,0.76,false,0.42105263157894735,false,0.3392857142857143,false,0.11764705882352941,false
UNC-AH-02-093A,CC(=O)Nc1ccc(-c2csc(C(C)C)n2)cc1,4.066966335825446,A,0.675,false,0.1864406779661017,false,0.3333333333333333,false,0.11764705882352941,false
UNC-AH-02-095,CC(C)CNS(=O)(=O)c1cccc(C(=O)Nc2ccccc2C(=O)O)c1,3.4880294016230247,,0.23728813559322035,false,0.21311475409836064,false,0.18333333333333332,false,0.22807017543859648,false
UNC-AH-03-007A,Cc1cc(-c2csc(N3CCOCC3)n2)ccn1,3.508005543009152,A,0.5384615384615384,false,0.21666666666666667,false,0.15517241379310345,false,0.0847457627118644,false
UNC-AH-03-007B,Cc1cnccc1-c1csc(N2CCOCC2)n1,3.0747614603195865,A,0.4727272727272727,false,0.1935483870967742,false,0.15254237288135594,false,0.06153846153846154,false
UNC-AH-03-007C,Fc1cc(-c2csc(N3CCOCC3)n2)ccn1,2.7528566700059574,A,0.5094339622641509,false,0.19672131147540983,false,0.18181818181818182,false,0.0967741935483871,false
UNC-AH-03-007D,Fc1cnccc1-c1csc(N2CCOCC2)n1,3.919041967497991,A,0.44642857142857145,false,0.1746031746031746,false,0.17857142857142858,false,0.09523809523809523,false
UNC-AH-03-007E,COc1cc(-c2csc(N3CCOCC3)n2)ccn1,2.8213783695747323,A,0.509090909090909,false,0.23214285714285715,false,0.15,false,0.09836065573770492,false
UNC-AH-03-007F,O=C1Cc2cc(-c3csc(N4CCOCC4)n3)ccc2N1,4.2903262604247745,A,0.5,true,0.19402985074626866,false,0.15625,false,0.07142857142857142,false
UNC-AH-03-007G,CC(=O)Nc1ccc(-c2csc(N3CCOCC3)n2)cc1,3.1751498531710896,A,1.0,true,0.3275862068965517,false,0.42,false,0.10344827586206896,false
UNC-AH-03-007H,CS(=O)(=O)c1ccc(-c2csc(N3CCOCC3)n2)cc1F,4.716840225860858,A,0.5263157894736842,false,0.21212121212121213,false,0.18032786885245902,false,0.15384615384615385,false
UNC-AH-03-007I,CC(C)S(=O)(=O)c1ccc(-c2csc(N3CCOCC3)n2)cc1,3.2319892292455417,A,0.5849056603773585,false,0.203125,false,0.16393442622950818,false,0.1076923076923077,false
UNC-AH-03-007J,O=S(=O)(c1ccc(-c2csc(N3CCOCC3)n2)cc1)N1CCCC1,4.330509685360361,A,0.5555555555555556,false,0.18461538461538463,false,0.15,false,0.09090909090909091,false
UNC-AH-03-008A,Cc1cc(-c2csc(N(C)C)n2)ccn1,2.7666402195867343,,0.26,false,0.22916666666666666,false,0.19230769230769232,false,0.12962962962962962,false
UNC-AH-03-008F,CN(C)c1nc(-c2ccc3c(c2)CC(=O)N3)cs1,4.574737266164818,A,0.2631578947368421,true,0.1724137931034483,false,0.12903225806451613,false,0.12903225806451613,false
UNC-AH-03-008H,CN(C)c1nc(-c2ccc(S(C)(=O)=O)c(F)c2)cs1,4.317969623528282,,0.2727272727272727,false,0.17857142857142858,false,0.21428571428571427,false,0.21428571428571427,false
UNC-AH-03-008I,CC(C)S(=O)(=O)c1ccc(-c2csc(N(C)C)n2)cc1,2.7091521610593796,,0.3137254901960784,false,0.17307692307692307,false,0.17857142857142858,false,0.16071428571428573,false
UNC-AH-03-008J,CN(C)c1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1,4.299219745087292,,0.3064516129032258,false,0.15517241379310345,false,0.15,false,0.15,false
UNC-AH-03-019F,CC(C)(C)OC(=O)Nc1nc(-c2ccc3c(c2)CC(=O)N3)cs1,4.089065175253162,A,0.30158730158730157,true,0.16417910447761194,false,0.16417910447761194,false,0.11940298507462686,false
UNC-AH-03-019G1,CC(=O)Nc1ccc(-c2csc(N)n2)cc1,-0.2090768252165534,A,1.0,true,0.22448979591836735,false,0.35555555555555557,false,0.125,false
UNC-AH-03-019J,CC(C)(C)OC(=O)Nc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1,3.5677829641586327,,0.3382352941176471,false,0.16666666666666666,false,0.18181818181818182,false,0.12121212121212122,false
UNC-AH-03-020A,Nc1nc(-c2ccnc(F)c2)cs1,3.2497062588183545,A,0.3953488372093023,false,0.24444444444444444,false,0.18,false,0.14893617021276595,false
UNC-AH-03-020C,COc1cc(-c2csc(N)n2)ccn1,3.0050033165005705,A,0.4,false,0.3409090909090909,false,0.18,false,0.16326530612244897,false
UNC-AH-03-020E,CC1(C)C(=O)N(Cc2ccccc2C(=O)O)c2ccccc21,3.346655439664639,,0.2037037037037037,false,0.17857142857142858,false,0.16666666666666666,false,0.2653061224489796,false
UNC-AH-03-021G,CC(=O)Nc1ccc(-c2nc(NC(=O)OC(C)(C)C)sc2C)cc1,3.523238548437056,A,0.39622641509433965,true,0.1746031746031746,false,0.2909090909090909,false,0.13559322033898305,false
UNC-AH-03-021H,Cc1sc(NC(=O)OC(C)(C)C)nc1-c1ccc(S(C)(=O)=O)c(F)c1,4.3102566307896595,,0.21212121212121213,false,0.17647058823529413,false,0.16923076923076924,false,0.14705882352941177,false
UNC-AH-03-021I,Cc1sc(NC(=O)OC(C)(C)C)nc1-c1ccc(S(=O)(=O)C(C)C)cc1,4.1871242257815915,,0.21875,false,0.16417910447761194,false,0.1746031746031746,false,0.12698412698412698,false
UNC-AH-03-021J,Cc1sc(NC(=O)OC(C)(C)C)nc1-c1ccc(S(=O)(=O)N2CCCC2)cc1,3.7428897614413583,,0.22666666666666666,false,0.1643835616438356,false,0.1791044776119403,false,0.11940298507462686,false
UNC-AH-03-022-A,CC(=O)Nc1ccc(-c2csc(-c3ccc(NC(C)=O)cc3)n2)cc1,4.793091409883068,A,0.7297297297297297,false,0.19642857142857142,false,0.35555555555555557,false,0.14893617021276595,false
UNC-AH-03-036A1,CC(=O)N1CCC(C(=O)Nc2ccc(-c3csc(N)n3)cc2)CC1,3.8459175759453155,A,0.6041666666666666,true,0.23076923076923078,false,0.27586206896551724,false,0.10294117647058823,false
UNC-AH-03-036B1,Nc1nc(-c2ccc(NC(=O)Cc3c[nH]c4ccc(F)cc34)cc2)cs1,3.462757889561096,A,0.47368421052631576,true,0.16666666666666666,false,0.17647058823529413,false,0.15492957746478872,false
