pocket,query_pdb,query_ligand,query_smiles,hit_smiles,hit_inchikey,similarity,price_usd,supplier_risk,chemistry_risk,all_pockets,mw,logp,hbd,hba,heavy_atoms,num_rings,max_fused_rings,pains,bad_motifs,fused_benzene_rings
A,5QRG,JHP,Cn1cc(c(n1)C(=O)NC2CCCC2)Cl,Cn1cc(I)c(C(=O)NC2CCC2)n1,OFRQYIPHUDZLJH-UHFFFAOYSA-N,0.675000011920929,125,low,,A,305.00251000400004,1.307,1,2,14,2,1,False,,0
A,5QRK,NWV,Cn1cc(cn1)CNC(=O)c2ccco2,Cn1cc(CCNC(=O)c2ccc(C(=O)c3ccco3)cc2)cn1,NLDFYNIEHXFEOK-UHFFFAOYSA-N,0.6734693646430969,295,low,,A,323.1269914040001,2.2165999999999997,1,4,24,3,1,False,,1
A,5QS5,NZJ,Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)N,CC(=O)C1CCN(C(=O)c2cccc(-c3cccc(C)c3)c2)CC1,GNODUTHAFMMZDV-UHFFFAOYSA-N,0.6666666865348816,125,low,,A,321.17287897600005,4.103220000000004,0,2,24,3,1,False,,1
A,5QSD,O0S,CC(=O)Nc1ccc(cc1)Oc2ncccn2,CC(=O)NCCCNC(=S)Nc1ccc(Oc2ncccn2)cc1,WOTGTLSEUAONSF-UHFFFAOYSA-N,0.6511628031730652,125,low,,A,345.125945848,2.0814999999999992,3,5,24,2,1,False,,1
A,5QRR,NY1,Cc1nc(cs1)CC(=O)N2CCOCC2,O=C(Cc1csc(Br)n1)N1CCCOCC1,YYXYLVKEKUZKLO-UHFFFAOYSA-N,0.6499999761581421,295,low,,A,303.988110756,1.6969999999999998,0,4,16,2,1,False,,0
A,5QRY,NZD,CN1CCN(CC1)C(=O)Nc2ccccc2,CC(=O)NCCCNC(=O)N1CCN(C(=O)Nc2ccccc2)CC1,PONSZGIAUHAXJI-UHFFFAOYSA-N,0.6388888955116272,375,low,,A,347.19573966,1.0719000000000003,3,3,25,2,1,False,,1
A,5QRN,NX7,c1cc(c(c(c1)F)C(=O)N2CCCC2)F,O=C(c1c(F)ccc(Br)c1F)N1CCCCC1,XBGFHECWYAYBRV-UHFFFAOYSA-N,0.6363636255264282,125,low,,"A,C",303.007032544,3.3534000000000024,0,1,17,2,1,False,,1
A,5QS3,LJA,CC(=O)Nc1cccc(c1)NC(=O)N,NC(=O)Nc1cccc(NC(=O)c2cccc(NC(N)=O)c2)c1,LOGKCTAWPLZTMD-UHFFFAOYSA-N,0.6333333253860474,885,low,,A,313.11748934,1.9201000000000001,5,3,23,2,1,False,,1
A,5QRX,NZG,CC(=O)Nc1cc(ccc1F)C(=O)O,CC(=O)Nc1cc(C(=O)Nc2cc(Br)ccc2F)ccc1F,PCMZJCKUIGYKLY-UHFFFAOYSA-N,0.6285714507102966,885,low,,A,367.99719613200006,3.9380000000000015,2,2,22,2,1,False,,1
A,5QRT,GWA,CC(=O)Nc1cccc(c1)NC(=O)COC,COCC(=O)Nc1cccc(C(=O)NCCCNC(C)=O)c1,MEYCENNWVYJGIQ-UHFFFAOYSA-N,0.6190476417541504,885,low,,A,307.153206152,0.5274999999999999,3,4,22,1,1,False,,1
