compound_id,canonical_smiles,supplier,pKD_global_mean,is_binder,binder_threshold_pkd
CF-3-169,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)NCc1ccccc1,Piramal (CF Labs),-0.3797709519216108,false,3.837255850567785
CF-3-17,COc1ccc(C)cc1NC(=O)CCNC(=O)OC(C)(C)C,Piramal (CF Labs),4.018272045333859,true,3.837255850567785
CF-3-170,CCNC(=O)N1CCC[C@@H]1C(=O)Nc1cc(C)ccc1OC,Piramal (CF Labs),3.438305788579385,false,3.837255850567785
CF-3-171,CCOC(=O)CNC(=O)N1CCC[C@@H]1C(=O)Nc1cc(C)ccc1OC,Piramal (CF Labs),-0.06083911861895087,false,3.837255850567785
CF-3-172,COc1ccc(C)cc1NC(=O)CCNC(=O)C1CC1,Piramal (CF Labs),3.1330896537852517,false,3.837255850567785
CF-3-173,COc1ccc(C)cc1NC(=O)CCNC(=O)c1ccccc1,Piramal (CF Labs),4.114899153028951,true,3.837255850567785
CF-3-174,COc1ccc(C)cc1NC(=O)CCNC(=O)c1ccc(O)cc1,Piramal (CF Labs),2.4576188387314937,false,3.837255850567785
CF-3-175,COc1ccc(C)cc1NC(=O)CCNC(=O)c1ccccc1F,Piramal (CF Labs),3.0038869401172437,false,3.837255850567785
CF-3-176,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1,Piramal (CF Labs),-0.62419144534062,false,3.837255850567785
CF-3-177,COc1ccc(C)cc1NC(=O)CCNC(=O)CCNC(=O)OC(C)(C)C,Piramal (CF Labs),-0.6184555297866262,false,3.837255850567785
CF-3-178,COc1ccc(C)cc1NC(=O)CCNC(=O)CCN.Cl,Piramal (CF Labs),3.429257759143208,false,3.837255850567785
CF-3-179,COc1ccc(C)cc1NC(=O)CCNC(=O)CC1CCN(C(=O)OC(C)(C)C)CC1,Piramal (CF Labs),-0.7251290614900187,false,3.837255850567785
CF-3-18,COc1ccc(C)cc1NC(=O)CCN,Piramal (CF Labs),2.9724028111002783,false,3.837255850567785
CF-3-181,COc1ccc(C)cc1NC(=O)CCNC(=O)OCc1ccccc1,Piramal (CF Labs),4.303271020607234,true,3.837255850567785
CF-3-182,COc1ccc(C)cc1NC(=O)CCNC(=O)O[C@@H]1CCOC1,Piramal (CF Labs),2.9504539771385008,false,3.837255850567785
CF-3-184,COc1ccc(C)cc1NC(=O)CCNS(=O)(=O)c1ccccc1,Piramal (CF Labs),3.213765094405904,false,3.837255850567785
CF-3-185,COc1ccc(C)cc1NC(=O)CCNS(=O)(=O)Cc1ccccc1,Piramal (CF Labs),-1.4235119837797172,false,3.837255850567785
CF-3-187,COc1ccc(C)cc1NC(=O)CCNS(=O)(=O)C1CCNCC1,Piramal (CF Labs),4.739605809480063,true,3.837255850567785
CF-3-188,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),4.92635871798887,true,3.837255850567785
CF-3-189,COc1ccc(C)cc1NC(=O)CCNC(=O)NCc1ccccc1,Piramal (CF Labs),2.972268091246098,false,3.837255850567785
CF-3-190,CCNC(=O)NCCC(=O)Nc1cc(C)ccc1OC,Piramal (CF Labs),-1.0959528221079573,false,3.837255850567785
CF-3-191,CCOC(=O)CNC(=O)NCCC(=O)Nc1cc(C)ccc1OC,Piramal (CF Labs),3.8811153106196605,true,3.837255850567785
CF-3-192,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,Piramal (CF Labs),-0.23517213719498226,false,3.837255850567785
CF-3-193,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccccc1,Piramal (CF Labs),0.1356369107675473,false,3.837255850567785
CF-3-194,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C1CC1,Piramal (CF Labs),3.7280051077743286,false,3.837255850567785
CF-3-196,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Nc1ccccc1,Piramal (CF Labs),2.8157404431947364,false,3.837255850567785
CF-3-197,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cc1ccccc1,Piramal (CF Labs),-0.5835590698882218,false,3.837255850567785
CF-3-198,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1Cc2ccc(O)cc2CN1,Piramal (CF Labs),0.20752029464715185,false,3.837255850567785
CF-3-199,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,Piramal (CF Labs),3.9997427623363504,true,3.837255850567785
CF-3-20,COc1ccc(C)cc1NC(=O)CCCN,Piramal (CF Labs),3.3341999103042763,false,3.837255850567785
CF-3-200,COc1ccc(C)cc1NC(=O)[C@@H](N)Cc1ccc(O)cc1.Cl,Piramal (CF Labs),4.067595198600875,true,3.837255850567785
CF-3-201,C=CCOc1ccc(C[C@H](N)C(=O)Nc2cc(C)ccc2OC)cc1,Piramal (CF Labs),2.838979539550091,false,3.837255850567785
CF-3-203,COc1ccc(NC(=O)NCCC(=O)Nc2cc(C)ccc2OC)cc1,Piramal (CF Labs),3.893513701629091,true,3.837255850567785
CF-3-204,COc1cccc(NC(=O)NCCC(=O)Nc2cc(C)ccc2OC)c1,Piramal (CF Labs),2.468836243224043,false,3.837255850567785
CF-3-205,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1ccccc1OC,Piramal (CF Labs),4.446783482552164,true,3.837255850567785
CF-3-206,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1ccc(Cl)cc1.O=CO,Piramal (CF Labs),3.6412513585946957,false,3.837255850567785
CF-3-207,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1cccc(Cl)c1,Piramal (CF Labs),6.58011852148931,true,3.837255850567785
CF-3-208,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1ccccc1Cl,Piramal (CF Labs),3.732720142562589,false,3.837255850567785
CF-3-209,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1ccccc1F,Piramal (CF Labs),3.596113898650756,false,3.837255850567785
CF-3-210,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,Piramal (CF Labs),2.6277292442997986,false,3.837255850567785
CF-3-211,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCNCC1,Piramal (CF Labs),1.1736160178032282,false,3.837255850567785
CF-3-212,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C)CC1,Piramal (CF Labs),3.939517972343256,true,3.837255850567785
CF-3-213,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C(C)=O)CC1,Piramal (CF Labs),7.162516786842849,true,3.837255850567785
CF-3-214,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1,Piramal (CF Labs),7.228757050962009,true,3.837255850567785
CF-3-215,COc1ccc(NC(=O)CCCC(=O)Nc2cc(C)ccc2OC)cc1,Piramal (CF Labs),2.972589249366176,false,3.837255850567785
CF-3-216,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1Cl,Piramal (CF Labs),3.784574525919614,false,3.837255850567785
CF-3-217,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1F,Piramal (CF Labs),3.4972947373036645,false,3.837255850567785
CF-3-218,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1,Piramal (CF Labs),4.421420542635395,true,3.837255850567785
CF-3-219,COc1ccc(CC(=O)NCCC(=O)Nc2cc(C)ccc2OC)cc1,Piramal (CF Labs),-0.15335134389556604,false,3.837255850567785
CF-3-22,COc1ccc(C)cc1NC(=O)[C@@H]1CCCN1,Piramal (CF Labs),3.115021740223596,false,3.837255850567785
CF-3-220,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1Cl,Piramal (CF Labs),4.491601724628986,true,3.837255850567785
CF-3-221,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1F,Piramal (CF Labs),-0.7804649185502804,false,3.837255850567785
CF-3-222,COc1ccc(C)cc1NC(=O)CCNc1nc2ccccc2[nH]1,Piramal (CF Labs),11.241925143476047,true,3.837255850567785
CF-3-223,COc1ccc(F)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),3.371024104250021,false,3.837255850567785
CF-3-224,COc1ccc(Cl)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),3.499111738169484,false,3.837255850567785
CF-3-225,COc1ccc(C(F)(F)F)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),0.0645073055363057,false,3.837255850567785
CF-3-226,COc1ccc(C#N)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),3.9358402970394106,true,3.837255850567785
CF-3-227,COc1cc(F)c(F)cc1NC(=O)CCNC(=O)Nc1ccccc1,Piramal (CF Labs),4.389051771590739,true,3.837255850567785
CF-3-23,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,Piramal (CF Labs),4.039723696028684,true,3.837255850567785
CF-3-24,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1,Piramal (CF Labs),3.5867277112471805,false,3.837255850567785
CF-3-26,COc1ccc(C)cc1NC(=O)[C@@H]1CCNC1,Piramal (CF Labs),3.436440632498542,false,3.837255850567785
CF-3-28,COc1ccc(C)cc1NC(=O)[C@H]1CCNC1,Piramal (CF Labs),3.297133770324376,false,3.837255850567785
CF-3-29,COc1ccc(C)cc1NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,Piramal (CF Labs),2.4596361957657886,false,3.837255850567785
CF-3-30,COc1ccc(C)cc1NC(=O)C1CCNCC1,Piramal (CF Labs),2.4836842059316604,false,3.837255850567785
CF-3-36,COc1ccc(C)cc1NC(=O)CNC(=O)Cc1ccccc1,Piramal (CF Labs),2.854285936588499,false,3.837255850567785
CF-3-37,COc1ccc(C)cc1NC(=O)CNC(=O)CCc1ccccc1,Piramal (CF Labs),3.3064442743629003,false,3.837255850567785
CF-3-40,COc1ccc(C)cc1NC(=O)CNS(=O)(=O)c1ccccc1,Piramal (CF Labs),2.7005406801153033,false,3.837255850567785
CF-3-42,COc1ccc(C)cc1NC(=O)Cn1ccnc1,Piramal (CF Labs),2.888903904724187,false,3.837255850567785
CF-3-43,COc1ccc(C)cc1NC(=O)Cn1cnc2ccccc21,Piramal (CF Labs),3.3022728052564307,false,3.837255850567785
CF-3-44,COc1ccc(C)cc1NC(=O)COc1cccc(C(N)=O)c1,Piramal (CF Labs),3.9709127733422855,true,3.837255850567785
CF-3-47,COc1ccc(C)cc1NC(=O)CN1CCC(N(C)C)CC1,Piramal (CF Labs),4.096347209094916,true,3.837255850567785
CF-3-51,COc1ccc(C(F)(F)F)cc1NC(=O)CN,Piramal (CF Labs),3.6726202038791276,false,3.837255850567785
CF-3-52,COc1ccc(F)cc1NC(=O)CN,Piramal (CF Labs),2.9621343122030477,false,3.837255850567785
CF-3-55,COc1cc(C)ccc1NC(=O)CN,Piramal (CF Labs),2.6120556408131947,false,3.837255850567785
CF-3-56,COc1cc(Cl)ccc1NC(=O)CN,Piramal (CF Labs),2.752763756394871,false,3.837255850567785
CF-3-57,Cc1ccc(Oc2ccccc2)c(NC(=O)CN)c1,Piramal (CF Labs),3.125666323625752,false,3.837255850567785
CF-3-58,Cc1ccc(Oc2ccccc2Cl)c(NC(=O)CN)c1,Piramal (CF Labs),2.9923180792715716,false,3.837255850567785
CF-3-59,Cc1ccc(OCc2ccccc2)c(NC(=O)CN)c1,Piramal (CF Labs),2.996276585040076,false,3.837255850567785
CF-3-61,CNC(=O)COc1ccc(C)cc1NC(=O)CN.O=CO,Piramal (CF Labs),3.030045814935038,false,3.837255850567785
CF-3-62,Cc1ccc(OCCNC(=O)OC(C)(C)C)c(NC(=O)CN)c1,Piramal (CF Labs),2.5576413197929533,false,3.837255850567785
CF-3-63,Cc1ccc(OCc2ccnn2C)c(NC(=O)CN)c1,Piramal (CF Labs),3.2075406458811986,false,3.837255850567785
CF-3-65,Cc1ccc(C#Cc2ccc(F)cc2)c(NC(=O)CN)c1,Piramal (CF Labs),2.9952936847239844,false,3.837255850567785
CF-3-66,Cc1ccc(-c2cn(Cc3ccccc3)nn2)c(NC(=O)CN)c1,Piramal (CF Labs),3.1141374202724714,false,3.837255850567785
CF-3-67,CNC(=O)Cn1cc(-c2ccc(C)cc2NC(=O)CN)nn1,Piramal (CF Labs),3.1557819104521996,false,3.837255850567785
CF-3-68,Cc1ccc(-c2cn(CCCNC(=O)OC(C)(C)C)nn2)c(NC(=O)CN)c1,Piramal (CF Labs),3.898304696465042,true,3.837255850567785
CF-3-69,Cc1ccc(-c2cn(CC(=O)O)nn2)c(NC(=O)CNC(=O)OC(C)(C)C)c1,Piramal (CF Labs),6.5867272079001875,true,3.837255850567785
CF-3-70,Cc1ccc(-c2cn(CC(=O)O)nn2)c(NC(=O)CN)c1,Piramal (CF Labs),3.987092342947649,true,3.837255850567785
CF-3-80,Cc1ccc(OC(F)F)c(NC(=O)CN2CCC(N(C)C)CC2)c1,Piramal (CF Labs),3.4083834184825292,false,3.837255850567785
CF-3-81,Cc1ccc(OCCN(C)C)c(NC(=O)CN2CCC(N(C)C)CC2)c1.O=C(O)C(F)(F)F,Piramal (CF Labs),3.4034926456269106,false,3.837255850567785
CF-3-83,Cc1ccc(OCc2ccccc2)c(NC(=O)CN2CCC(N(C)C)CC2)c1,Piramal (CF Labs),-0.5592717389370591,false,3.837255850567785
CF-3-92,COc1cc(F)c(F)cc1NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,Piramal (CF Labs),-0.5215375243546011,false,3.837255850567785
CF-3-95,Cc1ccc(OC(F)F)c(NC(=O)[C@H]2CCCN2)c1,Piramal (CF Labs),3.5939011704215003,false,3.837255850567785
CF-3-97,Cc1ccc(OCCN(C)C)c(NC(=O)[C@H]2CCCN2)c1,Piramal (CF Labs),0.20837547516250224,false,3.837255850567785
CF-4-03,Fc1cc(Cl)cnc1NCc1ccncc1,Piramal (CF Labs),2.8738610960581554,false,3.837255850567785
CF-4-102,O=C(NCc1ccccc1)c1cnc(N2CC[C@@H](O)C2)cn1,Piramal (CF Labs),3.39834524636418,false,3.837255850567785
CF-4-103,O=C(NCc1ccccc1)c1cnc(NCCCO)cn1,Piramal (CF Labs),-0.7417799304740286,false,3.837255850567785
CF-4-104,CC(C)(CO)CNc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),2.0435345974705963,false,3.837255850567785
CF-4-106,COC(=O)CNc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),0.03601565934263077,false,3.837255850567785
CF-4-107,CN(CC(=O)O)c1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.5557011881292944,false,3.837255850567785
CF-4-108,C[C@H](Nc1cnc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),0.19296201643886632,false,3.837255850567785
CF-4-109,C[C@@H](Nc1cnc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),3.633747400662572,false,3.837255850567785
CF-4-110,O=C(O)CCNc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.6911444298860947,false,3.837255850567785
CF-4-111,O=C(NCc1ccccc1)c1cnc(NCC(F)(F)F)cn1,Piramal (CF Labs),0.19758010545698118,false,3.837255850567785
CF-4-113,O=C(NCc1ccccc1)c1cnc(NCc2cccnc2)cn1,Piramal (CF Labs),-1.138430380902149,false,3.837255850567785
CF-4-114,O=C(NCc1ccccc1)c1cnc(NCc2cccc(F)c2)cn1,Piramal (CF Labs),-0.16264186785950036,false,3.837255850567785
CF-4-115,O=C(NCc1ccccc1)c1cnc(NCc2cccc(O)c2)cn1,Piramal (CF Labs),3.0724732311588077,false,3.837255850567785
CF-4-116,O=C(NCc1ccccc1)c1cnc(NCc2ccc(O)cc2)cn1,Piramal (CF Labs),3.0843452978741133,false,3.837255850567785
CF-4-118,O=C(NCc1ccccc1)c1cnc(NCc2cocn2)cn1,Piramal (CF Labs),3.0987496910424386,false,3.837255850567785
CF-4-120,C[C@@H](CO)Nc1cnc(C(=O)N[C@H](C)c2ccccc2)cn1,Piramal (CF Labs),3.533280183273701,false,3.837255850567785
CF-4-121,C[C@H](NC(=O)c1cnc(N[C@@H](C)CO)cn1)c1ccccc1,Piramal (CF Labs),-1.0151187756445745,false,3.837255850567785
CF-4-122,C[C@@H](CO)Nc1cnc(C(=O)NCc2c(F)cccc2F)cn1,Piramal (CF Labs),4.171690745797145,true,3.837255850567785
CF-4-123,C[C@@H](CO)Nc1cnc(C(=O)NCc2ccc(Cl)cc2)cn1,Piramal (CF Labs),3.048019235054732,false,3.837255850567785
CF-4-124,C[C@@H](CO)Nc1cnc(C(=O)NCc2cccc(Cl)c2)cn1,Piramal (CF Labs),3.7850166454965066,false,3.837255850567785
CF-4-125,C[C@@H](CO)Nc1cnc(C(=O)NCc2ccccc2Cl)cn1,Piramal (CF Labs),3.4368144318751894,false,3.837255850567785
CF-4-126,COc1ccc(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)cc1,Piramal (CF Labs),2.726015921946868,false,3.837255850567785
CF-4-127,COc1cccc(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)c1,Piramal (CF Labs),0.07071639193671006,false,3.837255850567785
CF-4-128,COc1ccccc1CNC(=O)c1cnc(N[C@@H](C)CO)cn1,Piramal (CF Labs),-0.34540161961033755,false,3.837255850567785
CF-4-129,CC(=O)N1CCC(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)CC1.O=CO,Piramal (CF Labs),3.2521746604130755,false,3.837255850567785
CF-4-130,CC(=O)N1CCCC(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)C1.O=CO,Piramal (CF Labs),3.232911511746432,false,3.837255850567785
CF-4-132,C[C@@H](CO)Nc1cnc(C(=O)N[C@H]2CCCc3ccccc32)cn1,Piramal (CF Labs),3.2044669889735746,false,3.837255850567785
CF-4-133,C[C@@H](CO)Nc1cnc(C(=O)N[C@@H]2CCCc3ccccc32)cn1,Piramal (CF Labs),4.087384549355316,true,3.837255850567785
CF-4-134,C[C@@H](CO)Nc1cnc(C(=O)N[C@H]2CCc3ccccc32)cn1,Piramal (CF Labs),3.378179179409985,false,3.837255850567785
CF-4-135,C[C@@H](CO)Nc1cnc(C(=O)N[C@@H]2CCc3ccccc32)cn1,Piramal (CF Labs),-0.39241739442915585,false,3.837255850567785
CF-4-136,C[C@@H](CO)Nc1cnc(C(=O)N2Cc3ccccc3C2)cn1,Piramal (CF Labs),2.941307403921907,false,3.837255850567785
CF-4-137,C[C@@H](CO)Nc1cnc(C(=O)N2CCc3ccccc3C2)cn1,Piramal (CF Labs),1.6533137530702142,false,3.837255850567785
CF-4-138,C[C@@H](CO)Nc1cnc(C(=O)N2CCc3ccccc3CC2)cn1,Piramal (CF Labs),3.050995370782907,false,3.837255850567785
CF-4-140,C[C@@H](CO)Nc1cnc(C(=O)N(Cc2ccccc2)C2CC2)cn1,Piramal (CF Labs),3.3102993861131256,false,3.837255850567785
CF-4-144,O=C(NCc1ccccc1)c1cnc(NCc2cccnc2)nc1,Piramal (CF Labs),4.597830065038935,true,3.837255850567785
CF-4-145,O=C(NCc1ccccc1)c1cnc(NCc2cccc(F)c2)nc1,Piramal (CF Labs),3.520824721919387,false,3.837255850567785
CF-4-146,O=C(NCc1ccccc1)c1cnc(NCc2cccc(O)c2)nc1,Piramal (CF Labs),4.019584197185834,true,3.837255850567785
CF-4-147,O=C(NCc1ccccc1)c1cnc(NCc2ccc(O)cc2)nc1,Piramal (CF Labs),3.9908283839117953,true,3.837255850567785
CF-4-149,O=C(NCc1ccccc1)c1cnc(NCc2cocn2)nc1,Piramal (CF Labs),2.7870420501029805,false,3.837255850567785
CF-4-152,C[C@H](Nc1ncc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),3.9861323991840227,true,3.837255850567785
CF-4-153,C[C@@H](Nc1ncc(C(=O)NCc2ccccc2)cn1)C(=O)O,Piramal (CF Labs),-0.7799121621000342,false,3.837255850567785
CF-4-156,O=C(NCc1ccccc1)c1cnc(NCC(F)(F)F)nc1,Piramal (CF Labs),3.8788529216146985,true,3.837255850567785
CF-4-157,O=C(NCc1ccccc1)c1cnc(NCCC(F)(F)F)nc1,Piramal (CF Labs),2.9405066762633005,false,3.837255850567785
CF-4-158,O=C(O)CNc1ncc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.381965644549883,false,3.837255850567785
CF-4-159,CN(CC(=O)O)c1ncc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),-0.31360340312408375,false,3.837255850567785
CF-4-160,O=C(NCc1c(F)cccc1F)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.349016048422338,false,3.837255850567785
CF-4-161,O=C(NCc1ccc(Cl)cc1)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),2.7392020310448206,false,3.837255850567785
CF-4-162,O=C(NCc1cccc(Cl)c1)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.3896024279570494,false,3.837255850567785
CF-4-163,O=C(NCc1ccccc1Cl)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),2.971021847035986,false,3.837255850567785
CF-4-164,COc1ccc(CNC(=O)c2cnc(NCc3ccccc3)nc2)cc1,Piramal (CF Labs),3.1446344265344277,false,3.837255850567785
CF-4-166,COc1ccccc1CNC(=O)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.874381034184254,true,3.837255850567785
CF-4-167,CC(=O)N1CCC(CNC(=O)c2cnc(NCc3ccccc3)nc2)CC1,Piramal (CF Labs),3.152171868713796,false,3.837255850567785
CF-4-168,CC(=O)N1CCCC(CNC(=O)c2cnc(NCc3ccccc3)nc2)C1,Piramal (CF Labs),3.248061608248472,false,3.837255850567785
CF-4-169,CC(=O)N1CCN(C(=O)c2cnc(NCc3ccccc3)nc2)CC1,Piramal (CF Labs),2.946527664397342,false,3.837255850567785
CF-4-170,C[C@@H](NC(=O)c1cnc(NCc2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),4.492664107381127,true,3.837255850567785
CF-4-171,C[C@H](NC(=O)c1cnc(NCc2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),4.0967979490279145,true,3.837255850567785
CF-4-172,C[C@H](Nc1ncc(C(=O)N[C@H](C)c2ccccc2)cn1)c1ccccc1,Piramal (CF Labs),3.491150479235331,false,3.837255850567785
CF-4-173,C[C@H](NC(=O)c1cnc(N[C@@H](C)c2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),3.632097103136643,false,3.837255850567785
CF-4-174,C[C@@H](NC(=O)c1cnc(N[C@H](C)c2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),3.4281847945721893,false,3.837255850567785
CF-4-175,C[C@H](NC(=O)c1cnc(N[C@H](C)c2ccccc2)nc1)c1ccccc1,Piramal (CF Labs),3.4005918324059565,false,3.837255850567785
CF-4-176,C.CC(=O)N1CCN(c2ccc3ccc(NCc4cccnc4)nc3c2)CC1,Piramal (CF Labs),-0.5556615857377628,false,3.837255850567785
CF-4-179,COc1ccccc1-c1ccc2ccc(NCc3cccnc3)nc2c1.O=CO,Piramal (CF Labs),3.6870536568809387,false,3.837255850567785
CF-4-182,Cn1cc(-c2ccc3ccc(NCc4cccnc4)nc3c2)cn1.O=CO,Piramal (CF Labs),-1.0763147433018747,false,3.837255850567785
CF-4-183,c1cncc(CNc2ccc3ccc(-c4cnn(C5CCNCC5)c4)cc3n2)c1,Piramal (CF Labs),2.6053183434359437,false,3.837255850567785
CF-4-186,Cc1ccc(CNc2ccc3ccc(Br)cc3n2)cn1,Piramal (CF Labs),4.180074256486188,true,3.837255850567785
CF-4-187,Cc1cncc(CNc2ccc3ccc(Br)cc3n2)c1,Piramal (CF Labs),3.94702643456368,true,3.837255850567785
CF-4-188,C[C@H](Nc1ccc2ccc(Br)cc2n1)c1cccnc1,Piramal (CF Labs),5.225881927267199,true,3.837255850567785
CF-4-189,C[C@@H](Nc1ccc2ccc(Br)cc2n1)c1cccnc1,Piramal (CF Labs),0.47725744086914534,false,3.837255850567785
CF-4-190,Fc1cncc(CNc2ccc3ccc(Br)cc3n2)c1,Piramal (CF Labs),3.660869483935717,false,3.837255850567785
CF-4-194,Brc1ccc2ccc(NCc3cncnc3)nc2c1,Piramal (CF Labs),4.1396927806138795,true,3.837255850567785
CF-4-195,O=C(O)c1ccc(CNc2ccc3ccc(Br)cc3n2)cc1,Piramal (CF Labs),3.270440920757356,false,3.837255850567785
CF-4-196,O=C(O)c1cccc(CNc2ccc3ccc(Br)cc3n2)c1,Piramal (CF Labs),3.6183379649812917,false,3.837255850567785
CF-4-197,O=c1ccc(CNc2ccc3ccc(Br)cc3n2)c[nH]1,Piramal (CF Labs),4.2611076189892545,true,3.837255850567785
CF-4-32,C[C@@H](CO)N(C)c1ncc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),2.654619366274284,false,3.837255850567785
CF-4-33,C[C@@H](CO)N(C)c1ncc(C(=O)N2CCOCC2)cn1,Piramal (CF Labs),2.5702262137767273,false,3.837255850567785
CF-4-34,C[C@@H](CO)N(C)c1ncc(C(=O)NCCCNC(=O)OC(C)(C)C)cn1,Piramal (CF Labs),3.5218674771857126,false,3.837255850567785
CF-4-35,C[C@@H](CO)N(C)c1ncc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)cn1,Piramal (CF Labs),2.7795178914967367,false,3.837255850567785
CF-4-37,C[C@@H](CO)Nc1ncc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),3.837255850567785,true,3.837255850567785
CF-4-37',O=C(NCc1ccccc1)c1cnc(NCc2ccccc2)nc1,Piramal (CF Labs),3.8742203933364543,true,3.837255850567785
CF-4-38,C[C@@H](CO)Nc1ncc(C(=O)N2CCOCC2)cn1,Piramal (CF Labs),3.214101640388962,false,3.837255850567785
CF-4-39,C[C@@H](CO)Nc1ncc(C(=O)NCCCNC(=O)OC(C)(C)C)cn1,Piramal (CF Labs),3.3254188918018524,false,3.837255850567785
CF-4-42,C[C@@H](CO)Nc1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),4.2114231138226526,true,3.837255850567785
CF-4-43,C[C@@H](CO)Nc1cnc(C(=O)N2CCOCC2)cn1,Piramal (CF Labs),2.9269037782662766,false,3.837255850567785
CF-4-44,C[C@@H](CO)Nc1cnc(C(=O)NCCCNC(=O)OC(C)(C)C)cn1,Piramal (CF Labs),3.2634961829083147,false,3.837255850567785
CF-4-45,C[C@@H](CO)Nc1cnc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)cn1,Piramal (CF Labs),2.670335478446641,false,3.837255850567785
CF-4-46,CNC(=O)c1cnc(N(C)[C@@H](C)CO)cn1,Piramal (CF Labs),2.460569492163441,false,3.837255850567785
CF-4-47,C[C@@H](CO)N(C)c1cnc(C(=O)NCc2ccccc2)cn1,Piramal (CF Labs),2.975568942115823,false,3.837255850567785
CF-4-48,C[C@@H](CO)N(C)c1cnc(C(=O)N2CCOCC2)cn1,Piramal (CF Labs),2.7628212749369983,false,3.837255850567785
CF-4-49,C[C@@H](CO)N(C)c1cnc(C(=O)NCCCNC(=O)OC(C)(C)C)cn1,Piramal (CF Labs),2.4914431026070747,false,3.837255850567785
CF-4-50,C[C@@H](CO)N(C)c1cnc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)cn1,Piramal (CF Labs),2.6441718863772232,false,3.837255850567785
